idx,class,epoch-0,epoch-1,epoch-2,epoch-3,epoch-4
sample-386,6,6.8456,7.0482,8.5019,8.611,9.3228
sample-394,6,6.5543,6.5261,6.769,7.0988,7.6907
sample-398,6,14.1471,14.1658,12.7407,12.8553,13.7611
sample-419,6,13.1881,14.6338,11.6267,14.5259,14.4983
sample-436,6,6.7635,7.9432,8.226,8.8286,9.664
sample-438,6,11.5168,10.3537,10.0323,10.6445,13.3782
sample-443,6,6.7693,6.0626,7.6215,8.9266,10.3611
sample-444,6,7.5119,7.2069,8.8924,9.3938,11.4507
sample-445,6,8.2679,7.3136,8.6646,10.4574,13.8046
sample-456,6,14.1302,14.6587,13.3141,13.1635,13.7588
sample-458,6,6.1097,6.9056,7.0805,7.7143,8.498
sample-467,6,8.4027,8.2847,8.628,9.7118,11.6866
sample-471,6,6.5945,6.441,6.5528,6.7018,7.7996
sample-477,6,6.5532,6.021,6.577,6.8391,7.7124
sample-481,6,8.432,8.2185,9.2199,11.2468,9.61
sample-482,6,8.1415,7.8491,8.0914,8.8861,8.943
sample-484,6,6.8256,7.7719,9.4031,10.7316,10.2521
sample-486,6,21.7574,21.1029,21.8634,21.9598,23.5369
sample-492,6,11.2258,10.2131,8.1996,10.595,12.8454
sample-522,6,6.4737,6.4755,6.8366,8.3783,9.167
sample-528,6,18.2561,11.6575,9.7087,9.3003,10.7609
sample-543,6,6.7738,6.6307,7.4452,8.5896,11.7402
sample-544,6,7.0021,7.9449,7.8051,8.9306,10.0481
sample-546,6,6.8232,6.4842,7.2045,8.1274,9.7907
sample-547,6,5.9781,6.0336,6.9153,7.3577,8.7242
sample-559,6,8.3208,7.6318,8.9181,9.2617,9.3689
sample-560,6,6.4562,6.5117,6.8135,7.0638,9.7466
sample-566,6,16.5944,16.887,17.8746,19.4241,20.0478
sample-581,6,6.7372,6.7538,7.0801,7.2348,8.8724
sample-590,6,7.2247,10.4157,9.1234,13.0236,19.4254
sample-602,6,6.1548,6.3356,7.2543,9.6926,13.2294
sample-603,6,6.1807,6.0741,7.6421,8.2729,9.5011
sample-605,6,7.0628,9.1701,10.589,11.4002,13.1122
sample-615,6,6.3348,6.3291,7.2248,7.6748,9.4962
sample-623,6,6.5378,6.9944,8.0822,9.2498,9.6222
sample-626,6,12.4205,13.8258,13.9828,16.8333,17.8876
sample-627,6,8.9867,10.2947,10.7577,13.7454,14.3914
sample-630,6,12.2643,7.3275,10.1305,8.3789,10.4244
sample-633,6,9.511,10.4379,9.2169,12.2883,11.7455
sample-651,6,6.1868,6.9728,7.2386,8.2076,9.3918
sample-653,6,7.4073,8.1972,14.435,14.4747,16.3376
sample-654,6,8.7809,9.1923,10.2002,13.6033,13.3795
sample-655,6,12.2436,10.2219,11.765,13.7797,12.8175
sample-656,6,8.5844,8.8693,15.3971,16.7127,17.3015
sample-672,6,6.3561,6.3817,7.5111,9.5577,10.4103
sample-681,6,12.6208,12.2924,14.8642,15.0666,13.6295
sample-683,6,11.2444,10.6319,11.6722,13.8622,14.3235
sample-684,6,13.7192,11.2693,15.1179,15.1654,11.5313
sample-694,6,20.1907,19.5185,19.5967,20.5992,20.3305
sample-708,6,11.1506,8.8539,14.7397,12.1107,10.8479
sample-716,6,21.512,23.3922,22.9733,23.7873,23.6933
sample-731,6,6.2038,6.6844,6.8854,7.4644,8.0514
sample-735,6,7.0314,6.5369,8.0444,8.3985,8.6736
sample-742,6,14.4959,15.825,16.6341,17.4935,19.0945
sample-743,6,6.9121,7.7022,8.0952,8.6539,11.288
sample-751,6,14.645,16.6861,16.3817,18.5068,19.193
sample-753,6,17.6059,18.752,17.892,18.6702,19.1309
sample-775,6,19.3987,20.775,24.0088,23.1944,23.996
sample-777,6,13.8927,13.6541,13.7691,14.4721,14.9009
sample-786,6,6.9644,6.8189,8.1174,9.734,11.7565
sample-790,6,8.4094,8.0003,7.0899,8.4559,8.7406
sample-791,6,6.1407,6.7707,7.5906,9.9727,10.6937
sample-796,6,6.5233,6.8161,7.8222,8.6896,9.4171
sample-797,6,6.2028,6.4259,7.2791,7.932,8.7988
sample-798,6,6.1283,7.9374,7.9347,8.8793,11.3332
sample-800,6,6.4853,7.9144,8.8571,10.2296,14.5165
sample-801,6,6.7118,8.4852,9.8901,10.8031,14.3393
sample-806,6,6.439,6.8359,7.1777,6.9363,8.7583
sample-807,6,6.3887,6.432,6.8567,6.9509,8.1187
sample-824,6,10.1802,9.7447,10.775,11.2811,12.5334
sample-828,6,7.6264,8.2506,8.7841,9.4064,10.8696
sample-829,6,6.9973,6.2659,7.7511,8.8069,10.9857
sample-831,6,7.3409,9.2711,9.275,11.8076,13.5728
sample-832,6,7.0344,9.0291,8.9389,11.5844,12.779
sample-846,6,15.6269,17.9814,19.3377,19.8234,19.5594
sample-863,6,18.7066,19.0299,19.1985,20.6511,22.0761
sample-870,6,17.4456,17.7534,17.9989,19.6593,20.781
sample-880,6,6.2079,6.4948,11.1948,10.2502,9.7945
sample-896,6,6.8479,7.6471,8.2156,8.544,9.802
sample-907,6,7.781,8.9181,11.5925,14.8917,19.3643
sample-910,6,7.176,7.7586,7.2837,9.838,10.4837
sample-913,6,8.1828,7.6246,10.4468,8.6886,9.3839
sample-916,6,13.1092,10.9774,8.2285,8.8467,11.324
sample-917,6,13.3428,11.5232,8.4249,8.7453,11.315
sample-938,6,11.7069,12.5102,16.6575,15.1992,13.0544
sample-941,6,7.3337,8.0174,8.7955,9.7441,13.7692
sample-942,6,6.8544,7.9204,8.7206,9.8748,15.6502
sample-943,6,9.1478,9.7969,11.453,13.4169,14.7267
sample-956,6,10.6157,11.5557,11.235,12.9404,14.8404
sample-961,6,9.4105,10.3547,10.6069,13.1872,17.0874
sample-971,6,5.9843,5.8264,7.2309,7.5726,10.5447
sample-979,6,6.5165,6.6116,8.1959,10.2428,11.0433
sample-981,6,24.0526,24.3897,25.4681,24.8342,24.6027
sample-985,6,5.7872,6.1644,7.0068,7.4098,8.2395
sample-992,6,6.2879,6.1567,6.8104,7.2929,8.5193
sample-994,6,6.114,6.2357,7.3008,8.7372,9.736
sample-1008,6,11.0296,8.4768,10.7479,13.0287,13.3018
sample-1018,6,11.197,8.5104,9.4829,9.1059,11.1417
sample-1029,6,6.5505,7.027,7.9103,8.3197,9.7363
sample-1030,6,6.7989,6.6669,7.2108,7.522,8.6664
sample-1040,6,6.9786,6.6374,7.5562,8.594,9.4967
sample-1042,6,18.6111,17.5471,15.6722,14.9744,17.1889
sample-1050,6,13.2589,8.4734,7.3792,7.4518,8.2458
sample-1051,6,15.0704,11.3351,8.2579,9.138,9.5419
sample-1052,6,18.054,13.0068,10.7655,13.4413,13.2548
sample-1058,6,6.4443,6.7687,7.5178,7.7581,9.2854
sample-1059,6,8.038,6.4567,7.2937,7.3204,8.6619
sample-1061,6,6.2033,6.2033,8.1641,8.0352,9.8858
sample-1062,6,8.0178,8.2585,11.9414,10.0437,10.5748
sample-1069,6,22.8115,23.4615,24.0813,23.1843,23.3952
sample-1071,6,7.0382,6.8456,8.0637,7.4389,8.7711
sample-1098,6,6.5438,6.2296,6.5583,6.9829,8.0344
sample-1100,6,8.2935,12.1596,9.758,11.032,12.3303
sample-1105,6,6.5436,7.0695,8.1593,9.0788,8.8784
sample-1107,6,6.1765,6.9317,9.0103,10.9979,12.1154
sample-1109,6,6.7821,8.9392,8.841,9.6896,10.847
sample-1110,6,7.2137,7.3987,8.4391,8.1022,8.8084
sample-1111,6,9.3672,9.5547,8.7881,8.4642,9.6457
sample-1112,6,7.746,7.5195,7.843,7.8602,9.3571
sample-1113,6,8.6712,8.9312,8.8852,8.5165,9.8753
sample-1114,6,6.7136,6.5733,7.7157,7.4421,9.0904
sample-1115,6,9.2564,14.4896,9.9897,9.0205,9.0766
sample-1120,6,6.6039,7.291,7.5133,8.5237,8.8641
sample-1132,6,7.1872,8.455,8.6997,10.3375,12.662
sample-1141,6,6.6922,6.4362,7.2028,7.6423,9.07
sample-1142,6,6.1876,6.3534,7.168,7.4972,8.8156
sample-1151,6,11.7757,9.0843,11.2102,10.9734,13.7746
sample-1155,6,10.9543,9.3301,9.48,10.9136,12.9576
sample-1157,6,9.939,7.1645,7.5703,8.1289,9.0046
sample-1180,6,16.1563,13.3154,14.4112,13.6945,14.1075
sample-1192,6,19.7532,16.9926,14.4014,13.6288,15.5274
sample-1193,6,6.0595,7.0713,10.8302,10.9538,14.4332
sample-1200,6,7.9415,8.1016,8.6959,7.661,8.61
sample-1201,6,7.1005,7.6099,7.7517,7.6487,8.7658
sample-1202,6,7.0654,6.7333,7.9244,8.9686,9.8313
sample-1226,6,6.3549,7.2026,7.1827,7.6846,8.7445
sample-1227,6,14.5236,13.9429,14.4517,14.5073,16.0255
sample-1228,6,12.3025,11.5517,12.4002,13.0446,15.5005
sample-1229,6,6.2315,6.5554,7.0841,7.4446,8.7001
sample-1231,6,5.9594,6.5831,9.9569,9.2854,11.5497
sample-1234,6,21.8865,21.975,21.204,21.4651,22.7418
sample-1235,6,18.7775,18.442,18.1397,14.3316,13.966
sample-1237,6,6.8651,7.2744,8.2717,8.8984,9.8455
sample-1238,6,10.1133,8.8408,9.3134,9.9577,11.678
sample-1240,6,7.9695,8.5236,8.4071,9.2196,10.1566
sample-1241,6,9.234,8.1688,8.448,9.0827,10.6416
sample-1249,6,9.4292,8.3869,8.8648,10.5124,11.1129
sample-1250,6,7.7935,8.5628,9.9426,11.1769,12.8888
sample-1267,6,6.6839,7.1031,7.2678,8.0179,9.6176
sample-1269,6,22.8834,23.7268,23.7,24.7526,23.5561
sample-1324,6,9.423,11.1729,12.805,10.7795,12.3236
sample-1327,6,6.9495,5.9808,7.5687,7.8112,9.8222
sample-1328,6,6.122,5.8399,7.528,7.1403,8.7127
sample-1329,6,6.2421,5.8324,6.0934,6.6607,7.7674
sample-1330,6,6.2389,5.8475,6.2285,6.6561,7.5774
sample-1336,6,19.303,14.2611,11.0427,14.5703,15.8256
sample-1337,6,10.5893,8.2106,8.0474,8.7243,9.8719
sample-1354,6,13.3808,14.2152,13.2927,10.3985,11.0332
sample-1362,6,20.9091,21.1869,23.7964,23.0416,22.6585
sample-1369,6,12.7143,8.3663,12.4034,12.5626,12.0943
sample-1370,6,6.3542,7.0693,7.949,8.6207,11.6351
sample-1374,6,8.1075,9.3546,9.8639,11.6092,12.258
sample-1375,6,15.513,16.2193,15.9136,16.3935,15.8697
sample-1400,6,16.4185,17.783,18.0154,19.1128,20.5827
sample-1404,6,5.7876,5.7343,6.563,7.0411,9.5025
sample-1407,6,7.7913,7.9466,8.0861,8.7387,9.9272
sample-1408,6,7.2956,9.0052,8.1642,8.6673,9.7012
sample-1419,6,18.3542,21.1075,21.7271,21.8291,22.8171
sample-1430,6,6.4247,7.1466,8.234,8.5937,10.105
sample-1469,6,6.6401,7.5982,7.9762,8.6893,10.0317
sample-1483,6,6.7926,6.8802,7.1262,7.35,8.0665
sample-1505,6,9.338,8.3044,8.2249,11.2046,12.5988
sample-1506,6,6.4743,6.8687,7.2772,7.4333,9.1827
sample-1515,6,7.5114,7.3791,10.8838,8.6519,9.7797
sample-1543,6,6.4239,8.5665,10.3449,8.3578,12.5598
sample-1546,6,6.6834,7.5983,8.5762,8.7029,10.3864
sample-1550,6,5.9462,6.7212,6.9535,7.2694,8.572
sample-1558,6,17.5576,22.4364,20.7548,20.8955,20.8904
sample-1560,6,6.728,6.9233,6.9962,7.4367,8.4273
sample-1561,6,13.3475,10.0169,9.3096,8.8646,10.6796
sample-1562,6,15.875,16.912,16.8898,16.3383,17.3219
sample-1568,6,8.1545,9.1545,9.8136,10.7844,12.8531
sample-1569,6,5.8763,6.6376,6.5693,7.2646,9.0127
sample-1570,6,6.0393,6.526,6.4073,7.4792,8.4361
sample-1571,6,10.6633,9.252,10.1975,11.7234,13.3312
sample-1572,6,6.4428,6.2343,6.8644,7.3518,8.6947
sample-1586,6,7.863,9.1099,9.0716,8.4651,9.741
sample-1591,6,6.971,7.5283,7.7844,8.1067,9.2284
sample-1592,6,7.1565,6.6365,7.3961,7.3633,8.2089
sample-1599,6,12.429,10.6657,12.7003,13.7364,14.6222
sample-1611,6,12.2565,7.8641,8.2867,8.858,10.4933
sample-1612,6,17.7702,17.2025,16.24,17.8889,15.1844
sample-1615,6,15.4474,13.9005,12.5315,12.4313,10.9732
sample-1616,6,12.7249,15.0123,13.8449,14.9439,15.3581
sample-1622,6,6.3982,5.2391,6.6579,7.9731,9.1722
sample-1631,6,6.0801,6.2985,6.8079,7.2188,8.4849
sample-1632,6,6.3449,6.3291,6.448,7.1621,8.6992
sample-1643,6,6.8558,7.628,7.8911,9.2363,10.0927
sample-1650,6,12.9162,11.4448,14.2828,13.0659,11.9673
sample-1653,6,8.7449,11.6256,8.8492,11.1245,11.8766
sample-1662,6,6.9282,8.1779,8.0619,8.0345,8.7584
sample-1674,6,6.4488,6.8721,8.521,8.7643,11.3044
sample-1676,6,6.3234,7.291,7.2767,8.3946,9.5201
sample-1697,6,6.4071,6.2431,6.7619,6.6621,7.9092
sample-1701,6,7.1952,7.5703,8.0201,8.9426,10.2363
sample-1706,6,6.4098,7.2065,9.9357,10.3077,9.6482
sample-1717,6,6.3619,7.0693,8.0073,9.4392,9.2954
sample-1736,6,6.3059,7.0295,7.3289,8.1318,9.3157
sample-1741,6,8.1948,8.1822,8.4676,9.3937,11.0601
sample-1772,6,6.2767,7.5013,8.1386,9.6848,10.9141
sample-1773,6,6.6489,6.5007,6.93,7.0692,7.9024
sample-1774,6,6.653,6.688,7.0013,7.1581,8.4045
sample-1793,6,8.5286,8.1534,7.8564,7.9866,9.357
sample-1794,6,6.4253,7.6093,8.9175,8.9398,11.2683
sample-1802,6,12.2779,15.2775,13.4685,14.7922,16.7998
sample-1805,6,21.5093,20.4093,23.2818,22.7485,22.7121
sample-1809,6,7.0524,7.5573,8.2303,8.6199,9.8772
sample-1815,6,6.0036,6.2091,7.0868,8.6231,11.7532
sample-1817,6,13.3017,14.2108,14.4843,16.1926,16.4695
sample-1824,6,17.5372,18.981,18.3669,20.5209,21.202
sample-1833,6,16.7428,18.5264,19.5658,20.5462,21.1523
sample-1835,6,7.6015,21.0288,10.8821,9.034,10.4807
sample-1836,6,6.7463,7.0034,7.7461,8.9386,11.5438
sample-1837,6,9.9542,8.282,10.7211,10.0678,11.7072
sample-1840,6,5.9094,5.9428,7.6902,8.5363,10.8501
sample-1846,6,6.6685,8.5931,7.8701,9.0983,9.6539
sample-1850,6,12.1057,8.0414,11.4634,10.116,11.2474
sample-1853,6,9.7459,13.4413,13.1918,14.874,14.9676
sample-1862,6,15.8822,18.317,18.8835,20.2499,21.2814
sample-1867,6,7.0381,8.2602,11.71,14.6555,15.1577
sample-1871,6,14.9799,17.5293,17.6381,19.1649,20.4309
sample-1892,6,6.0233,6.4418,6.8257,7.2514,8.6657
sample-1895,6,13.9524,12.1826,15.4959,15.3711,17.2162
sample-1903,6,7.9845,6.5777,9.3433,7.6942,8.6974
sample-1905,6,7.018,7.3081,7.7235,7.7751,9.3326
sample-1917,6,17.5527,18.0605,17.7496,18.751,20.117
sample-1921,6,8.7644,7.636,8.7873,10.4906,10.34
sample-1936,6,15.4157,10.6385,11.3276,11.2711,9.7898
sample-1937,6,6.2623,6.53,7.0292,7.1885,8.6948
sample-1939,6,5.9701,6.5737,7.3004,7.9502,9.4149
sample-1944,6,8.473,7.4807,8.2198,8.7112,10.2156
sample-1960,6,16.3635,16.6444,14.3598,15.323,14.4686
sample-1963,6,6.6989,6.7767,7.5708,8.2353,9.2733
sample-1964,6,6.2325,5.8786,6.5424,7.4411,8.6262
sample-1965,6,16.6606,17.3079,19.6616,20.225,20.963
sample-1969,6,6.9246,8.0048,8.7041,10.0751,10.6157
sample-1976,6,7.1829,6.8067,9.2936,9.9302,10.0185
sample-1977,6,6.4647,6.4502,7.2303,7.1672,9.2001
sample-1989,6,6.4703,6.9299,8.7936,10.7869,11.646
sample-2007,6,14.7575,16.2426,17.6117,17.3664,18.9866
sample-2012,6,6.3204,6.7344,7.6312,7.8979,8.5049
sample-2021,6,7.053,7.2748,7.3463,8.3201,9.6578
sample-2024,6,6.2624,7.3483,8.8628,10.3057,10.9165
sample-2029,6,17.6635,17.3891,14.242,16.7996,17.7067
sample-2055,6,5.5474,5.5343,6.6431,7.7017,11.0488
sample-2056,6,6.4559,6.6585,7.7219,8.4775,10.3843
sample-2060,6,7.9554,7.7145,10.0009,10.8968,10.1841
sample-2064,6,8.6894,7.0763,8.7702,9.4035,11.3556
sample-2079,6,6.8402,6.3681,7.1646,7.4799,8.7892
sample-2091,6,21.5883,23.6324,23.2357,23.631,23.4419
sample-2122,6,9.7716,7.5928,7.5033,7.9553,8.3957
sample-2132,6,22.5725,23.1033,23.8802,22.1832,22.2918
sample-2141,6,7.1875,7.2701,7.0434,9.6987,10.0885
sample-2152,6,6.8652,7.2127,7.4542,8.4999,9.9446
sample-2153,6,5.9771,6.6968,6.7989,7.2369,8.233
sample-2155,6,8.8105,8.1837,10.6022,10.1918,14.0586
sample-2158,6,11.8482,12.5539,11.6129,14.0683,15.1572
sample-2160,6,6.8568,7.2389,7.6646,8.5196,10.1573
sample-2161,6,6.1956,6.4958,7.0703,8.0817,8.4815
sample-2162,6,11.2575,10.3021,11.6975,10.4602,13.7002
sample-2186,6,22.4118,22.8549,24.5768,23.676,23.7045
sample-2190,6,6.534,6.3999,7.0631,6.9092,7.9888
sample-2197,6,5.8745,6.9696,7.2082,7.7785,9.4739
sample-2204,6,6.2727,6.6333,7.2065,7.6845,9.0498
sample-2209,6,12.9869,14.4228,13.9805,14.7096,16.4593
sample-2210,6,16.7777,17.7737,16.4453,16.0016,16.144
sample-2224,6,21.3572,20.0957,21.5143,22.157,22.8018
sample-2234,6,17.5042,17.2511,17.1871,17.9097,19.0256
sample-2235,6,6.9042,9.4356,15.2583,13.126,14.9314
sample-2243,6,6.4497,6.3993,8.1273,8.1564,9.4683
sample-2247,6,6.3171,6.856,7.685,8.2738,9.087
sample-2250,6,7.216,6.4474,10.0796,8.2634,8.9007
sample-2252,6,21.1557,22.266,25.1081,23.923,23.2751
sample-2256,6,6.5774,6.3084,8.8056,7.875,9.7489
sample-2257,6,8.8348,7.3775,9.2837,9.3556,10.5768
sample-2258,6,8.5959,6.4677,7.897,8.7017,9.6612
sample-2261,6,6.1014,7.0898,7.2792,8.9812,9.2494
sample-2291,6,6.5524,6.2258,7.9607,8.5583,11.0161
sample-2307,6,12.403,11.1617,15.6458,14.0273,14.3071
sample-2322,6,6.1228,6.3301,6.7712,7.6847,8.3247
sample-2323,6,6.2281,6.744,7.1531,7.7352,8.8034
sample-2324,6,7.0744,9.0503,10.718,12.3537,15.843
sample-2337,6,6.5271,7.1643,7.6471,8.0485,9.2313
sample-2341,6,6.3937,6.8201,7.5852,8.6587,9.9278
sample-2346,6,17.2704,19.5729,21.0824,20.2575,22.2863
sample-2349,6,6.6079,6.8332,7.6072,8.5207,10.8387
sample-2354,6,6.3385,6.5988,7.7152,7.9155,10.4309
sample-2357,6,6.1531,5.9513,6.7883,7.4868,9.1684
sample-2358,6,6.1133,5.9256,6.7767,7.2187,8.8135
sample-2369,6,5.8938,7.2398,7.5578,7.8736,9.3393
sample-2384,6,20.0995,20.1327,15.7019,18.4064,12.2728
sample-2386,6,19.5499,20.6453,20.1421,20.3226,19.3877
sample-2387,6,10.9324,10.0921,10.8906,15.5848,14.0027
sample-2388,6,8.8007,7.3504,11.2719,13.0583,11.2385
sample-2395,6,14.3912,16.5916,15.0731,15.1159,13.3956
sample-2418,6,6.2241,6.8746,6.7946,7.4566,8.6513
sample-2420,6,13.224,11.912,12.7977,13.6044,15.6731
sample-2421,6,6.2264,6.2752,7.0004,7.5756,9.6201
sample-2432,6,6.6729,6.9563,8.7247,12.1592,14.0658
sample-2449,6,6.8094,7.7922,8.2936,8.7217,12.1936
sample-2480,6,14.4181,12.7702,13.3327,13.2433,10.0228
sample-2487,6,6.3402,6.0815,6.6956,7.2914,9.9545
sample-2518,6,20.9711,20.6264,20.8761,21.3214,22.4958
sample-2523,6,6.2473,6.1301,7.1108,7.5028,8.3442
sample-2530,6,13.9075,16.6308,15.6585,16.4677,17.5117
sample-2537,6,15.1243,11.6538,13.5774,10.6175,13.2301
sample-2555,6,13.2902,13.2978,14.2569,15.5536,15.7952
sample-2556,6,7.6941,6.6057,7.5746,7.77,8.9395
sample-2557,6,7.3702,6.5351,8.4224,7.0642,7.9256
sample-2571,6,6.4743,6.5584,7.9266,8.2865,9.0073
sample-2577,6,6.3715,7.0778,7.0392,7.503,8.161
sample-2585,6,8.1902,7.5458,8.0345,8.393,9.8127
sample-2590,6,6.8164,6.434,7.3382,7.425,8.8422
sample-2598,6,8.1723,8.3781,10.1225,11.4728,11.9664
sample-2600,6,7.4949,7.9193,8.5702,9.1135,11.6329
sample-2612,6,8.561,7.5963,11.6929,11.5756,13.194
sample-2627,6,17.9783,19.0348,19.859,20.7969,20.2027
sample-2634,6,7.3328,7.6716,8.7905,10.0187,11.0432
sample-2635,6,6.5341,6.9234,7.5563,9.9027,10.0846
sample-2642,6,5.786,6.241,7.7109,7.889,9.4065
sample-2643,6,8.0349,7.1601,7.3951,7.9681,8.8515
sample-2644,6,8.3459,6.9248,7.5222,9.8562,9.7037
sample-2646,6,8.5151,7.1767,7.9161,9.9483,10.0273
sample-2647,6,8.4508,7.8315,7.6841,8.7318,9.1737
sample-2648,6,8.1385,7.7431,7.1828,7.9035,8.4552
sample-2649,6,8.2504,7.3695,6.9739,7.4855,8.4025
sample-2654,6,16.9765,17.4687,17.6708,17.1965,16.9592
sample-2671,6,7.175,7.4263,7.5201,7.9661,8.6936
sample-2688,6,8.286,8.0331,10.4906,11.081,10.5682
sample-2692,6,6.6015,5.798,6.7084,6.7914,8.0854
sample-2693,6,6.5875,5.9148,6.6664,6.6314,7.3733
sample-2702,6,7.2175,12.232,10.0387,12.2665,13.5948
sample-2708,6,6.0087,6.3837,7.3779,9.112,11.8362
sample-2713,6,6.6953,6.6887,6.8645,7.2294,8.0766
sample-2716,6,6.7926,6.8802,7.1262,7.35,8.0665
sample-2721,6,7.3932,7.5382,7.9565,7.6882,9.0181
sample-2722,6,6.0091,5.9596,6.9676,7.4252,8.3798
sample-2727,6,7.0841,7.4112,8.4829,9.4831,10.6253
sample-2734,6,18.2462,18.5357,15.9183,18.5291,19.4982
sample-2735,6,6.5137,6.9872,7.6391,8.3129,9.7511
sample-2739,6,7.9878,7.2523,7.7034,9.0043,9.5469
sample-2742,6,19.667,18.7079,17.1427,16.1276,17.523
sample-2745,6,6.7372,5.8508,6.7374,6.9734,8.1803
sample-2746,6,8.1762,6.6416,7.7343,8.8964,9.8064
sample-2759,6,7.424,8.045,7.8202,10.9942,9.7149
sample-2792,6,7.7222,8.8312,11.0307,13.1482,16.2103
sample-2795,6,5.889,7.7749,7.7394,8.7232,9.4367
sample-2796,6,7.3722,7.4192,8.2363,8.8331,11.1891
sample-2804,6,22.3119,23.7233,24.2996,24.8437,23.4326
sample-2807,6,6.4363,6.0856,7.4279,7.0435,8.2986
sample-2815,6,8.181,12.273,14.7456,13.5694,12.9675
sample-2824,6,6.856,6.4076,6.9763,8.0138,8.4833
sample-2825,6,7.1436,10.6664,9.8117,11.6512,10.8033
sample-2826,6,7.1386,7.2214,8.3579,9.445,10.5029
sample-2832,6,6.5292,6.7144,7.3771,7.335,8.6352
sample-2850,6,12.441,18.7426,14.8598,15.5029,14.8001
sample-2852,6,14.5591,14.9888,15.5085,17.319,17.7376
sample-2854,6,6.5915,6.6655,7.4751,8.0877,8.7757
sample-2855,6,18.3142,16.8922,16.0842,19.2802,17.0906
sample-2862,6,7.4163,6.9579,8.6812,8.5297,9.6967
sample-2863,6,7.946,7.3677,11.0983,9.683,10.2742
sample-2864,6,8.5903,7.5826,11.6157,10.2433,14.0286
sample-2876,6,20.5214,19.508,20.3101,20.2408,22.0895
sample-2880,6,6.4169,7.5677,8.5396,7.3625,10.54
sample-2904,6,8.3057,6.804,9.0455,9.6965,10.2299
sample-2905,6,10.2238,10.8677,15.0733,16.931,16.4609
sample-2911,6,7.1697,6.3278,7.3099,8.2009,9.0125
sample-2919,6,7.2513,6.9859,7.5982,8.8307,10.0794
sample-2926,6,9.9436,9.2465,8.1372,9.7751,10.5874
sample-2927,6,6.2238,5.4537,6.4973,7.2971,9.7994
sample-2933,6,5.6258,6.3553,8.1355,10.0945,13.5846
sample-2940,6,21.1013,19.6049,21.4024,23.2115,21.5588
sample-2944,6,8.9187,7.7301,7.8701,9.8265,9.9327
sample-2952,6,15.3429,17.1327,16.6293,18.6164,19.3616
sample-2953,6,7.0947,6.8878,8.1865,8.8731,9.8984
sample-2958,6,7.1781,8.9726,7.5056,8.6032,9.3705
sample-2977,6,6.577,6.4616,6.5535,7.074,8.6457
sample-2978,6,6.5541,6.2908,7.179,7.5334,9.1473
sample-2979,6,6.3411,6.535,6.8257,7.4633,8.5427
sample-2981,6,13.9098,16.6588,11.8711,12.73,14.3882
sample-2982,6,6.3629,6.8084,7.0609,7.3848,8.4844
sample-2987,6,8.294,7.1778,10.0048,11.2523,14.0512
sample-2994,6,7.4601,7.5508,7.3977,8.2426,9.391
sample-3007,6,6.161,6.8043,7.2136,7.6968,8.9133
sample-3008,6,19.5919,21.7453,21.9499,21.8977,21.7564
sample-3010,6,6.5373,6.433,7.6324,8.48,8.9157
sample-3017,6,6.2474,5.9424,7.1293,7.6786,8.5331
sample-3024,6,6.7511,7.3704,6.8305,7.7786,8.874
sample-3058,6,17.463,16.4735,13.9476,15.2029,14.6455
sample-3074,6,7.9116,8.0764,9.7738,10.611,12.5584
sample-3075,6,7.4807,9.6634,8.2668,11.0119,11.9416
sample-3076,6,20.5748,16.2868,15.3246,16.9483,15.3591
sample-3077,6,16.4845,18.9761,17.5484,18.6095,20.0225
sample-3079,6,6.6169,6.7741,8.2912,8.9296,8.9883
sample-3080,6,6.8466,8.021,10.8373,11.4642,14.1337
sample-3082,6,7.1594,7.492,7.3509,7.8019,8.612
sample-3083,6,7.1151,6.9732,7.0886,7.8907,8.4729
sample-3107,6,6.9707,8.0979,7.8673,7.8826,9.1581
sample-3111,6,12.9631,15.6286,16.0129,16.9168,19.383
sample-3112,6,12.5317,7.9951,7.1979,8.2127,9.0181
sample-3113,6,6.656,7.37,7.9932,8.1765,8.8292
sample-3114,6,15.3088,11.5045,8.4166,8.7046,9.1279
sample-3115,6,13.6108,10.4713,8.9679,8.3671,9.1424
sample-3116,6,6.3969,7.1752,7.5829,7.5138,8.3604
sample-3117,6,6.7373,6.9837,7.5968,7.7147,8.7817
sample-3118,6,6.7243,7.0342,7.3808,7.9855,8.85
sample-3119,6,6.4917,7.1143,8.1523,8.1015,8.9886
sample-3120,6,6.5869,7.1281,7.7285,7.7089,8.8606
sample-3121,6,6.9314,7.3278,7.6376,7.7782,8.7395
sample-3122,6,6.4085,7.1385,7.7488,8.0034,8.7883
sample-3123,6,6.2962,7.2272,7.7476,8.0627,9.0935
sample-3124,6,6.4751,7.0606,7.7619,8.344,8.7526
sample-3125,6,6.6717,7.4315,7.7177,7.7409,8.6634
sample-3139,6,11.1286,9.9682,7.96,9.5342,10.4859
sample-3143,6,7.156,8.8404,15.3116,17.0308,11.6914
sample-3144,6,6.4038,6.5096,7.2137,7.4633,8.5204
sample-3151,6,5.9823,8.4123,8.185,7.6257,10.097
sample-3162,6,16.6139,17.6913,16.9323,19.7052,19.9381
sample-3164,6,6.4161,6.3608,7.6749,8.5831,11.0652
sample-3165,6,6.2215,6.5735,7.2036,7.7143,8.4059
sample-3172,6,8.0332,9.114,8.1569,8.2746,9.0123
sample-3182,6,7.1061,6.4,8.2251,8.4351,9.4158
